boq_name,brand,catalogue_code_dynamic,category,countries,default_image,dimensions,height,hsn_code,id,images,is_preferred,item_class,item_name,item_type,length1,lwhd_metric,sku_id,sku_name,specifications,status,sub_category,t_metric,template_id,template_name,type,unit,vendor_catalogue_code_dynamic,vendor_catalogue_series_dynamic,width,us_dimensions,us_specifications,color,item_style,space_tag,theme,vendor_brand_dynamic,config,edge_banding_colors_dynamic,model_3d,outer_finishes_dynamic,td_document,Selling Price
"Biophilia - Combi Storage Unit - Typ 3
  
  
  
  
  
  W.Hinged Door - 950H",ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/6564bc42-6770-4df7-b5d5-3d2305e7a26f,1800mm (L) x 450mm (W) x 950mm (H),950,847170,68f8d45b-cc0e-4de0-962d-e3d25f0d1790,"https://s3-dms-prod.flipspaces.app/c17c347d-47a4-4f14-8895-fad3f8760157,https://s3-dms-prod.flipspaces.app/4af2a1d9-137b-4d89-9d86-057dd4a9abbd,https://s3-dms-prod.flipspaces.app/8d80cb0e-9ed0-40df-aef6-247fb70f7cec,https://s3-dms-prod.flipspaces.app/ed60a60d-0841-4cd2-ba59-68cd78dd2457,https://s3-dms-prod.flipspaces.app/20482247-25d2-463b-ac0c-a70d24e8948d,https://s3-dms-prod.flipspaces.app/de4a6fca-6481-4267-a670-e3c122fe8ee0,https://s3-dms-prod.flipspaces.app/66c5c991-07ec-4941-8272-79c0e6d8e354",TRUE,P1,STORAGE,product,1800,mm,P-FUR-MOD-STO-306528,FURNITURE MODULAR FURNITURE STORAGE Surface Handle - Combi Unit - Hinged Door Planter Box Unit ELESTRO Biophilia - Combi Storage Unit - Typ 3 W.Hinged Door - 950H 1800mm (L) x 450mm (W) x 950mm (H),"Floor mounted storage unit
  
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  
  Internal wooden shelves made of PLPB, 18mm thickness
  
  
  
  
  
  Internal wooden shelves is height adjustable
  
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  
  Standard full overlay & half overlay hinges
  
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket
  
  
  
  
  
  Inbuilt planter storage, designed for artificial plant display",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,"Surface Handle - 
  
  
  
  
  
  Combi Unit -
  
  
  
  
  
  Hinged Door",NOS,,,450,"6'-0""(L) X 1'-6""(D) X 3'-1.5""(H)","Floor mounted storage unit
  
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  
  Internal wooden shelves made of PLPB, 18mm thickness
  
  
  
  
  
  Internal wooden shelves is height adjustable
  
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  
  Standard full overlay & half overlay hinges
  
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket
  
  
  
  
  
  Inbuilt planter storage, designed for artificial plant display",,,,,,Planter Box Unit,EDGE BANDING COLORS,2b50b649-c2ed-4e78-946b-b495de34d1e6,PLPB,https://s3-dms-prod.flipspaces.app/058b0d75-a2dc-49d9-b1b0-9d6ab4748ed6,15929
1 Drawer and 1 Door Pedestal with Concealed Skirting - 620H,ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/9138cec3-4d70-4839-b478-b02b05b94a79,400mm (L) x 450mm (W) x 620mm (H),620,847170,672947fa-91a0-45cf-b661-639c84ca81eb,"https://s3-dms-prod.flipspaces.app/003a3d66-d4e7-4fd7-96bb-2d1ecaddab8b,https://s3-dms-prod.flipspaces.app/1b5ad1ec-003e-4995-a4cf-67a4feba9208,https://s3-dms-prod.flipspaces.app/bdd8023a-813a-478c-9860-aff4d293e1b8,https://s3-dms-prod.flipspaces.app/6767da87-fd52-434a-9a8a-0dff7c16f1c1",TRUE,P1,STORAGE,product,400,mm,P-FUR-MOD-STO-915901,FURNITURE MODULAR FURNITURE STORAGE Concealed Skirting Pedestal ELESTRO 1 Drawer and 1 Door Pedestal with Concealed Skirting - 620H 400mm (L) x 450mm (W) x 620mm (H),"Free standing pedestal unit
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  Internal wooden shelf made of PLPB, 18mm thickness
  
  
  
  Surface edge finished with 2mm thick edgebinder
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  Multipurpose lock
  
  
  
  Standard full overlay hinges
  
  
  
  Standard drawer slides with surface mount handle
  
  
  
  Concealed castor wheels in the skirting space
  
  
  
  Gap of 15mm is maintained from FFL to skirting bottom surface",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,Concealed Skirting,NOS,,,450,"1'-4""(L) X 1'-6""(D) X 2'-0.8""(H)","Free standing pedestal unit
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  Internal wooden shelf made of PLPB, 18mm thickness
  
  
  
  Surface edge finished with 2mm thick edgebinder
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  Multipurpose lock
  
  
  
  Standard full overlay hinges
  
  
  
  Standard drawer slides with surface mount handle
  
  
  
  Concealed castor wheels in the skirting space
  
  
  
  Gap of 15mm is maintained from FFL to skirting bottom surface",,,,,,Pedestal,EDGE BANDING COLORS,bd9f7576-5cce-43fa-af71-c270d7659ea0,PLPB,https://s3-dms-prod.flipspaces.app/7012e0d8-3560-4b2d-9352-71f699b24a90,4615
"Flexi - Storage unit with 2 Full
  
  
  
  
  W.Hinged door - 1050H",ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/3b87da51-5dc9-4e3d-a20d-a46d0e92c1d3,1200mm (L) x 450mm (W) x 1050mm (H),1050,847170,6719855e-8d08-45b4-b0bb-2c78cdb4ee26,"https://s3-dms-prod.flipspaces.app/558e18ff-9b46-42e2-9269-89c41556b3d7,https://s3-dms-prod.flipspaces.app/562a7c31-20c4-4016-8837-35b19dd8222e,https://s3-dms-prod.flipspaces.app/c6b4e395-d14b-4eb3-9b42-f16dcd8bfa7f,https://s3-dms-prod.flipspaces.app/ee59ca57-f5cb-4002-ad61-cf5de56dc6ed,https://s3-dms-prod.flipspaces.app/e77ac835-cac5-4acd-9fe1-3a66b0b88ab7,https://s3-dms-prod.flipspaces.app/deacd60c-5d61-4867-a4cf-17e1487ddcac,https://s3-dms-prod.flipspaces.app/f7a2ff95-bf43-41df-8bad-2b0a0ee3962c",TRUE,P1,STORAGE,product,1200,mm,P-FUR-MOD-STO-299602,FURNITURE MODULAR FURNITURE STORAGE Hinged Door - Full - Wood Multifunctional Units ELESTRO Flexi - Storage unit with 2 Full W.Hinged door - 1050H 1200mm (L) x 450mm (W) x 1050mm (H),"Floor mounted storage unit
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  Internal wooden shelf made of PLPB, 18mm thickness
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  Standard full overlay hinges.
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,Hinged Door - Full - Wood,NOS,,,450,"4'-0""(L) X 1'-6""(D) X 3'-6""(H)","Floor mounted storage unit
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  Internal wooden shelf made of PLPB, 18mm thickness
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  Standard full overlay hinges.
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket",,,,,,Multifunctional Units,EDGE BANDING COLORS,906a34b4-9a4f-44e2-acb1-ee730725055d,PLPB,https://s3-dms-prod.flipspaces.app/52244ae2-f3ed-481c-8938-223fb3118319,11476
"Biophilia -Storage Unit - Typ 1
  
  
  
  
  
  W.Sliding Door - 950H",ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/d0b16475-cf7f-4c5f-8c5c-d2b58c2ed656,1200mm (L) x 450mm (W) x 950mm (H),950,847170,67076ea4-16ee-4a7f-8aac-edfedda20cc7,"https://s3-dms-prod.flipspaces.app/97ebdffe-71f9-4ee3-872b-47c5785484cc,https://s3-dms-prod.flipspaces.app/7e3213c8-5c3a-4ae3-bed4-8417cbfdb76c,https://s3-dms-prod.flipspaces.app/78e5a69f-909a-407e-9616-0c32fd0412a3,https://s3-dms-prod.flipspaces.app/18930f79-f6df-43b4-b203-7d81f2f84fa7,https://s3-dms-prod.flipspaces.app/c981bd22-a922-44d5-8f85-ef9fde300a88,https://s3-dms-prod.flipspaces.app/45f44f73-23a5-4baa-9909-5f568dde3ae3",TRUE,P1,STORAGE,product,1200,mm,P-FUR-MOD-STO-410924,FURNITURE MODULAR FURNITURE STORAGE Sliding Door - Wood Planter Box Unit ELESTRO Biophilia -Storage Unit - Typ 1 W.Sliding Door - 950H 1200mm (L) x 450mm (W) x 950mm (H),"Floor mounted storage unit
  
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  
  Internal wooden shelf made of PLPB, 18mm thickness
  
  
  
  
  
  Internal wooden shelf is height adjustable
  
  
  
  
  
  Standard Inlay sliding mechanism
  
  
  
  
  
  Wooden shutter with surface mount handle
  
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket
  
  
  
  
  
  Inbuilt planter storage, designed for artificial plant display",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,Sliding Door - Wood,NOS,,,450,"4'-0""(L) X 1'-6""(D) X 3'-1.5""(H)","Floor mounted storage unit
  
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  
  Internal wooden shelf made of PLPB, 18mm thickness
  
  
  
  
  
  Internal wooden shelf is height adjustable
  
  
  
  
  
  Standard Inlay sliding mechanism
  
  
  
  
  
  Wooden shutter with surface mount handle
  
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket
  
  
  
  
  
  Inbuilt planter storage, designed for artificial plant display",,,,,,Planter Box Unit,EDGE BANDING COLORS,67fa11a4-c347-46b5-8fbe-9544657fd132,PLPB,https://s3-dms-prod.flipspaces.app/1ba7fb10-7f47-4211-b075-b7bd2dec2f0f,11768
2 Drawer Pedestal with Exposed Skirting - 680H,ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/df8378fa-4edd-445d-b13c-256fc9ef75c8,400mm (L) x 450mm (W) x 680mm (H),680,847170,6240d092-a95c-4f2f-8840-e64b58da64b8,"https://s3-dms-prod.flipspaces.app/c9738064-30e3-4eac-80a5-3e34a8f784c5,https://s3-dms-prod.flipspaces.app/1af839b5-4a27-49ce-acc1-d899fb71bfb1,https://s3-dms-prod.flipspaces.app/bee877ff-fa81-45d5-968b-cdb2b63f4b9a,https://s3-dms-prod.flipspaces.app/14073ef3-5221-4aa9-bb8b-d88e764b7b84",TRUE,P1,STORAGE,product,400,mm,P-FUR-MOD-STO-730562,FURNITURE MODULAR FURNITURE STORAGE Exposed Skirting Pedestal ELESTRO 2 Drawer Pedestal with Exposed Skirting - 680H 400mm (L) x 450mm (W) x 680mm (H),"All verticals made of 18mm PLPB with 2mm edge lipping.
  
  
  
  
  
  
  
  
  
  Regular ebco runner for drawer with arc type handle.
  
  
  
  
  
  
  
  
  
  Ebco lockes.
  
  
  
  
  
  
  
  
  
  50mm skirting included.
  
  
  
  
  
  
  
  
  
  Ebco caster wheels",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,Exposed Skirting,NOS,,,450,"1'-4""(L) X 1'-6""(D) X 2'-3.2""(H)","All verticals made of 18mm PLPB with 2mm edge lipping.
  
  
  
  
  
  
  
  
  
  Regular ebco runner for drawer with arc type handle.
  
  
  
  
  
  
  
  
  
  Ebco lockes.
  
  
  
  
  
  
  
  
  
  50mm skirting included.
  
  
  
  
  
  
  
  
  
  Ebco caster wheels",,,,,,Pedestal,,f0665a79-79c2-4966-b315-5e036bfe60ee,PLPB,https://s3-dms-prod.flipspaces.app/f12c964a-5e12-49c0-bc2e-ca55fbf0aded,4615
2 Drawer Cushion Pedestal with Concealed Skirting - 550H,ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/9b731f37-ee06-4af6-9583-70e5dd66f072,500mm (L) x 450mm (W) x 550mm (H),550,847170,61edc9e3-8ac7-445b-b3b5-d78c4a6810c0,"https://s3-dms-prod.flipspaces.app/b7f4f79a-faaa-4e20-8110-13aa8de9c074,https://s3-dms-prod.flipspaces.app/6ce85a62-adb3-4ea9-8b33-f9121ccd1184,https://s3-dms-prod.flipspaces.app/08a16e9c-72a3-4324-b395-8b40aed86da1,https://s3-dms-prod.flipspaces.app/58643ed1-4e69-44f4-8a76-217fdf6ab0b5",TRUE,P1,STORAGE,product,500,mm,P-FUR-MOD-STO-638767,FURNITURE MODULAR FURNITURE STORAGE Concealed Skirting Pedestal ELESTRO 2 Drawer Cushion Pedestal with Concealed Skirting - 550H 500mm (L) x 450mm (W) x 550mm (H),"Free standing pedestal unit, with cusioned seat
  
  
  
  Cushioned seat height / thickness approx 50mm
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  Surface edge finished with 2mm thick edgebinder
  
  
  
  Standard drawer slides with surface mount handle
  
  
  
  Concealed castor wheels in the skirting space
  
  
  
  Gap of 15mm is maintained from FFL to skirting bottom surface",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,Concealed Skirting,NOS,,,450,"1'-8""(L) X 1'-6""(D) X 1'-10""(H)","Free standing pedestal unit, with cusioned seat
  
  
  
  Cushioned seat height / thickness approx 50mm
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  Surface edge finished with 2mm thick edgebinder
  
  
  
  Standard drawer slides with surface mount handle
  
  
  
  Concealed castor wheels in the skirting space
  
  
  
  Gap of 15mm is maintained from FFL to skirting bottom surface",,,,,,Pedestal,EDGE BANDING COLORS,4d71fc84-5014-4dbc-ba26-3f79a80a05be,PLPB,https://s3-dms-prod.flipspaces.app/52099d64-ce9c-4f5b-80b9-3574228da750,5231
"Flexi - Storage unit with 2 Half
  
  
  
  
  W.Hinged door - 1500H",ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/b1545464-ffe8-4805-9f33-37213295c28f,900mm (L) x 450mm (W) x 1500mm (H),1500,847170,61e68ee3-2896-4349-b84e-fa4e08bfd691,"https://s3-dms-prod.flipspaces.app/55e2042e-7948-4160-933a-fa09434dc181,https://s3-dms-prod.flipspaces.app/d7975ebd-b88d-4e0e-a0c2-f743d0dc656b,https://s3-dms-prod.flipspaces.app/751e6b4e-ffe3-42f0-9aad-d810a0d4343a,https://s3-dms-prod.flipspaces.app/52b230bd-0997-4c18-962f-741732691335,https://s3-dms-prod.flipspaces.app/c6e10d6a-fda0-433e-b4a6-60babfe69168,https://s3-dms-prod.flipspaces.app/97074d0e-6762-4bbd-9bc2-4806e4f71f8e,https://s3-dms-prod.flipspaces.app/aea830e9-e0d1-499d-98d7-7e8fef141ddd",TRUE,P1,STORAGE,product,900,mm,P-FUR-MOD-STO-666143,FURNITURE MODULAR FURNITURE STORAGE Hinged Door - Half - Wood Multifunctional Units ELESTRO Flexi - Storage unit with 2 Half W.Hinged door - 1500H 900mm (L) x 450mm (W) x 1500mm (H),"Floor mounted storage unit
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  Internal wooden shelf made of PLPB, 18mm thickness
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  Standard full overlay hinges.
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,Hinged Door - Half - Wood,NOS,,,450,"3'-0""(L) X 1'-6""(D) X 5'-0""(H)","Floor mounted storage unit
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  Internal wooden shelf made of PLPB, 18mm thickness
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  Standard full overlay hinges.
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket",,,,,,Multifunctional Units,EDGE BANDING COLORS,b7abcf6f-bf19-42e7-a9a5-6be0e8523f3d,PLPB,https://s3-dms-prod.flipspaces.app/0fca1ca5-3f2f-4192-8062-5f8cb529f6a9,12575
1 Drawer and 1 Door Pedestal with Exposed Skirting - 680H,ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/c7d1d55c-6659-4519-8692-38b519a3946d,400mm (L) x 450mm (W) x 680mm (H),680,847170,606843c2-3bbb-4778-a07d-c20abdac9483,"https://s3-dms-prod.flipspaces.app/fb55f5ee-12b5-4c33-a030-af2703b452b4,https://s3-dms-prod.flipspaces.app/0e08d344-7668-4924-9442-7f81bb2cd3cb,https://s3-dms-prod.flipspaces.app/5ee740f0-76eb-4626-ad20-0cc78f62d04f,https://s3-dms-prod.flipspaces.app/0fe11794-7111-4cd3-b818-ba46b6f89015",TRUE,P1,STORAGE,product,400,mm,P-FUR-MOD-STO-814245,FURNITURE MODULAR FURNITURE STORAGE Exposed Skirting Pedestal ELESTRO 1 Drawer and 1 Door Pedestal with Exposed Skirting - 680H 400mm (L) x 450mm (W) x 680mm (H),"All verticals made of 18mm PLPB with 2mm edge lipping.
  
  
  
  
  
  
  
  
  
  Regular ebco runner for drawer.
  
  
  
  
  
  
  
  
  
  Ebco lock.
  
  
  
  
  
  
  
  
  
  Ebco hinges for shutter.
  
  
  
  
  
  
  
  
  
  Ebco arc type handle.
  
  
  
  
  
  
  
  
  
  50 mm skirting included.
  
  
  
  
  
  
  
  
  
  Ebco caster wheels",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,Exposed Skirting,NOS,,,450,"1'-4""(L) X 1'-6""(D) X 2'-3.2""(H)","All verticals made of 18mm PLPB with 2mm edge lipping.
  
  
  
  
  
  
  
  
  
  Regular ebco runner for drawer.
  
  
  
  
  
  
  
  
  
  Ebco lock.
  
  
  
  
  
  
  
  
  
  Ebco hinges for shutter.
  
  
  
  
  
  
  
  
  
  Ebco arc type handle.
  
  
  
  
  
  
  
  
  
  50 mm skirting included.
  
  
  
  
  
  
  
  
  
  Ebco caster wheels",,,,,,Pedestal,,88c415d6-bc1f-4502-a780-c70f5b5e5d24,PLPB,https://s3-dms-prod.flipspaces.app/fad49037-8ca8-4363-9de4-b18c8c9d7bcd,4615
"Flexi - Storage unit with 2 Full
  
  
  
  
  W.Hinged door - 750H",ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/e79f2e62-110c-40cc-8b19-298001f1f2eb,900mm (L) x 450mm (W) x 750mm (H),750,847170,5d163bc9-cfcf-4cd1-80f6-8518ae1b3765,"https://s3-dms-prod.flipspaces.app/712cf198-5f31-4423-9ff2-0d4bea1b26d2,https://s3-dms-prod.flipspaces.app/87089a26-6a74-4189-a906-cd088b86e4f6,https://s3-dms-prod.flipspaces.app/8d882947-57a5-4fcf-b09c-631600b0e204,https://s3-dms-prod.flipspaces.app/aa994441-5e8e-4ed4-92e5-5937480f56d2,https://s3-dms-prod.flipspaces.app/d68599a3-21cc-405c-bc4a-b2ad18ce1b85,https://s3-dms-prod.flipspaces.app/43683b28-a43f-4e95-99b5-13460de186be,https://s3-dms-prod.flipspaces.app/5aecb1df-cd22-49ec-8bf6-071d7bd6d6b6",TRUE,P1,STORAGE,product,900,mm,P-FUR-MOD-STO-703822,FURNITURE MODULAR FURNITURE STORAGE Hinged Door - Full - Wood Multifunctional Units ELESTRO Flexi - Storage unit with 2 Full W.Hinged door - 750H 900mm (L) x 450mm (W) x 750mm (H),"Floor mounted storage unit
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  Internal wooden shelf made of PLPB, 18mm thickness
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  Standard full overlay hinges.
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,Hinged Door - Full - Wood,NOS,,,450,"3'-0""(L) X 1'-6""(D) X 2'-6""(H)","Floor mounted storage unit
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  Internal wooden shelf made of PLPB, 18mm thickness
  
  
  
  
  Internal wooden shelves are height adjustable
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  Standard full overlay hinges.
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket",,,,,,Multifunctional Units,EDGE BANDING COLORS,77534bdc-6d36-4009-bef1-0faab5fb2bcd,PLPB,https://s3-dms-prod.flipspaces.app/033d9717-8325-4b9a-bfe8-6cbf66127bd1,6148
"Biophilia - Combi Storage Unit - Typ 2
  
  
  
  
  
  W.Hinged Door - 950H",ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/f6b90fb1-af0c-4d94-9f94-86dcf4d49d63,1500mm (L) x 450mm (W) x 950mm (H),950,847170,5c03b0cd-69df-4084-8752-65c9455f9af8,"https://s3-dms-prod.flipspaces.app/f79202b4-68e6-405b-8a43-07cb44558bea,https://s3-dms-prod.flipspaces.app/4af2a1d9-137b-4d89-9d86-057dd4a9abbd,https://s3-dms-prod.flipspaces.app/8d80cb0e-9ed0-40df-aef6-247fb70f7cec,https://s3-dms-prod.flipspaces.app/ed60a60d-0841-4cd2-ba59-68cd78dd2457,https://s3-dms-prod.flipspaces.app/46618f44-af14-4def-ade8-4513ee30e069,https://s3-dms-prod.flipspaces.app/de4a6fca-6481-4267-a670-e3c122fe8ee0,https://s3-dms-prod.flipspaces.app/d13349ef-a93a-417a-827b-b807f274d6df",TRUE,P1,STORAGE,product,1500,mm,P-FUR-MOD-STO-637006,FURNITURE MODULAR FURNITURE STORAGE Surface Handle - Combi Unit - Hinged Door Planter Box Unit ELESTRO Biophilia - Combi Storage Unit - Typ 2 W.Hinged Door - 950H 1500mm (L) x 450mm (W) x 950mm (H),"Floor mounted storage unit
  
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  
  Internal wooden shelves made of PLPB, 18mm thickness
  
  
  
  
  
  Internal wooden shelves is height adjustable
  
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  
  Standard full overlay hinges
  
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket
  
  
  
  
  
  Inbuilt planter storage, designed for artificial plant display",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,"Surface Handle - 
  
  
  
  
  
  Combi Unit -
  
  
  
  
  
  Hinged Door",NOS,,,450,"5'-0""(L) X 1'-6""(D) X 3'-1.5""(H)","Floor mounted storage unit
  
  
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  
  
  Internal wooden shelves made of PLPB, 18mm thickness
  
  
  
  
  
  Internal wooden shelves is height adjustable
  
  
  
  
  
  Openable / Hinged wooden shutter with surface mount handle
  
  
  
  
  
  Standard full overlay hinges
  
  
  
  
  
  Unit finished with floor levelers / bush, as per floor site requirement
  
  
  
  
  
  Unit can be anchored aganist composite wall with an L Bracket
  
  
  
  
  
  Inbuilt planter storage, designed for artificial plant display",,,,,,Planter Box Unit,EDGE BANDING COLORS,db1df9a5-56eb-40e3-aef6-f27f2778de71,PLPB,https://s3-dms-prod.flipspaces.app/67f9132c-ccec-46e6-b1a1-297cdfa60d52,13274
3 Drawer Pedestal with Concealed Skirting - 620H,ELESTRO,,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/e1f99875-67c8-40a8-8154-98c0608a4f87,500mm (L) x 450mm (W) x 620mm (H),620,847170,57053c08-b251-4e98-b7e9-505a2563c3c1,"https://s3-dms-prod.flipspaces.app/e3f695b6-e247-4b01-a00b-4a48fdc99baf,https://s3-dms-prod.flipspaces.app/21bff796-2f3d-47ba-99d8-71ecce4b4359,https://s3-dms-prod.flipspaces.app/2c7f7af2-89e4-4052-a0c4-beda0e2476f9,https://s3-dms-prod.flipspaces.app/bf5a63bc-a1a4-4912-aad1-0d66a7a1f7ed",TRUE,P1,STORAGE,product,500,mm,P-FUR-MOD-STO-680458,FURNITURE MODULAR FURNITURE STORAGE Concealed Skirting Pedestal ELESTRO 3 Drawer Pedestal with Concealed Skirting - 620H 500mm (L) x 450mm (W) x 620mm (H),"Free standing pedestal unit
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  Surface edge finished with 2mm thick edgebinder
  
  
  
  Multipurpose lock
  
  
  
  Standard drawer slides with surface mount handle
  
  
  
  Concealed castor wheels in the skirting space
  
  
  
  Gap of 15mm is maintained from FFL to skirting bottom surface",active,MODULAR FURNITURE,,e5244fba-ac99-4c95-b777-cd50235a45d1,P_FURNITURE_MODULAR FURNITURE_STORAGE,Concealed Skirting,NOS,,,450,"1'-8""(L) X 1'-6""(D) X 2'-0.8""(H)","Free standing pedestal unit
  
  
  
  Structure made of PLPB , 18mm thickness
  
  
  
  Surface edge finished with 2mm thick edgebinder
  
  
  
  Multipurpose lock
  
  
  
  Standard drawer slides with surface mount handle
  
  
  
  Concealed castor wheels in the skirting space
  
  
  
  Gap of 15mm is maintained from FFL to skirting bottom surface",,,,,,Pedestal,EDGE BANDING COLORS,e34d7ae7-363c-4919-ab08-69a0973bff5a,PLPB,https://s3-dms-prod.flipspaces.app/6522a855-50e5-492b-9044-98b4a537af51,5077
