boq_name,brand,catalogue_code_dynamic,category,countries,default_image,dimensions,height,hsn_code,id,is_preferred,item_class,item_name,item_type,length1,lwhd_metric,sku_id,sku_name,specifications,status,sub_category,t_metric,template_id,template_name,type,unit,vendor_catalogue_code_dynamic,vendor_catalogue_series_dynamic,width,images,color,config,item_style,model_3d,space_tag,theme,us_specifications,wheel_base_dynamic,us_dimensions,vendor_brand_dynamic,arm_rest_dynamic,catalogue_series_dynamic,product_preferred_dynamic,Selling Price
OFFICE CHAIR,ELESTRO,SL22MB,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/1c504c03-ece9-4dbb-a51a-96f50360c673,,,94018000,f243bd18-2654-4df7-9bc6-2f41034fe965,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-482261,FURNITURE CHAIRS OFFICE CHAIR Medium Back ELESTRO SL22MB Metal,"Mesh Back Chair With Nylon Adjustable Handle With PP Pad, Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 High Density Pu Foam Seat, Smart Synchro Type Mechanism
 
 
 
 
 Metal Base With Glass Filled Nylon Castors
 
 
 
 
 Price is ex-works, exclusive of Tax
 
 
 
 
 Delivery time - 3 weeks",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/b9333464-6594-4e68-b8cc-464ddf7bca4a,https://s3-dms-prod.flipspaces.app/cfe71523-d6c0-4fe5-9422-974d1bef6df8",Black,Medium Back,,f3c0cb9a-9afa-4378-9314-7548a604820a,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,,Metal,,,,,,5420
OFFICE CHAIR,ELESTRO,SL17MB,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/94c93d6e-e5d4-4f9c-acbd-d5f5125565e8,,,94018000,20b4fa58-cbd1-482b-b33b-7a4ca661385a,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-851895,FURNITURE CHAIRS OFFICE CHAIR Medium Back ELESTRO SL17MB Nylon,"Mesh Back Chair With Fix Type PP Handle, Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 High Density Pu Foam Seat, Tilt Type
 
 
 
 
 Nylon Base With Glass Filled Nylon Castors
 
 
 
 
 Price is ex-works, exclusive of Tax
 
 
 
 
 Delivery time - 3 weeks",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/fd144b64-3d04-405d-9792-2c432b49b206,https://s3-dms-prod.flipspaces.app/7464597b-35ec-4104-ae7a-e2fd66fd6c07",Black,Medium Back,,3b100fe6-4828-48e6-91a1-4328946eac06,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,,Nylon,,,,,,4250
OFFICE CHAIR,ELESTRO,SL15HB,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/c69d711c-a5aa-4397-91d0-35d780faa099,,,94018000,8447f3ab-5ad0-4954-91bb-d4015bf5bb9d,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-194871,FURNITURE CHAIRS OFFICE CHAIR High Back ELESTRO SL15HB Nylon,"Mesh Back Chair With Nylon Adjustable Handle With PP Pad, Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 High Density Pu Foam Seat, Smart Synchro Type Mechanism
 
 
 
 
 Nylon Base With Glass Filled Nylon Castors
 
 
 
 
 Price is ex-works, exclusive of Tax
 
 
 
 
 Delivery time - 3 weeks",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/df4878f9-c137-4549-a6f3-0ff969b0df96,https://s3-dms-prod.flipspaces.app/6dafd202-7a8c-470b-a1f6-882675cac3bb,https://s3-dms-prod.flipspaces.app/8428cd13-97bd-42eb-9e5f-4d26921b31df",Black,High Back,,07a57633-be96-4f2d-8d31-d0cbefb3a31e,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,,Nylon,,,,,,6250
OFFICE CHAIR,ELESTRO,SL14MB,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/dd2153c9-1967-4dfc-94de-e4e6faece54c,,,94018000,890b8c9d-dfdb-4e4e-8608-d12f2b73d99d,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-797816,FURNITURE CHAIRS OFFICE CHAIR Medium Back ELESTRO SL14MB Nylon,"Mesh Back Chair With Nylon Adjustable Handle With PP Pad, Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 High Density Pu Foam Seat, Smart Synchro Type Mechanism
 
 
 
 
 Nylon Base With Glass Filled Nylon Castors
 
 
 
 
 Price is ex-works, exclusive of Tax
 
 
 
 
 Delivery time - 3 weeks",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/b670f546-f1e7-4e5c-a4f1-2478034a7361,https://s3-dms-prod.flipspaces.app/8ed09375-c76f-4393-830c-54359a105e9b,https://s3-dms-prod.flipspaces.app/3437b77c-093e-486c-a802-d3e49d2fc7a5",Black,Medium Back,,a7148c54-746e-40dc-8c6d-7b896aa840ae,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,,Nylon,,,,,,5420
OFFICE CHAIR,ELESTRO,SL13MB,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/d277f7ba-c6b6-4ee1-a91f-d0a53be50971,,,94018000,623de90c-9448-4fb8-b2ec-d23456d0e9ac,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-555316,FURNITURE CHAIRS OFFICE CHAIR Medium Back ELESTRO SL13MB Metal,"Mesh Back Chair With Fix Type Pp Handle, Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 High Density Pu Foam Seat, Tilt Type
 
 
 
 
 Metal Base With Glass Filled Nylon Castors
 
 
 
 
 Price is ex-works, exclusive of Tax
 
 
 
 
 Delivery time - 3 weeks",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/a8ececdf-4d56-452d-8653-2be0d474462d,https://s3-dms-prod.flipspaces.app/39b29a33-4ea1-4aab-bf45-68f324a7f368",Black,Medium Back,,d84cfcfe-c664-4f85-aaaa-661e27b67d6b,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,,Metal,,,,,,4250
OFFICE CHAIR,ELESTRO,SL12MB,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/dda6a554-5624-4d1f-808a-073f3ce0dbe0,,,94018000,dbb255ab-7821-4982-8d21-1b5f6e8be374,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-307318,FURNITURE CHAIRS OFFICE CHAIR Medium Back ELESTRO SL12MB Metal,"Mesh Back Chair With Fix T Silver Type PP Handle,Class 3 Gaslift, 12mm Seat Ply
 
 
 
 
 High Density Pu Foam Seat, Push Back Type Mechanism
 
 
 
 
 Black Powder Coated Metal Base 26"" With Glass Filled Nylon Castors
 
 
 
 
 Price is ex-works, exclusive of Tax
 
 
 
 
 Delivery time - 3 weeks",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,https://s3-dms-prod.flipspaces.app/fda45adf-9ce8-413e-80bb-50181c201767,Black,Medium Back,,0f2a963a-6be3-42e9-9a35-6598590bb133,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,,Metal,,,,,,4000
OFFICE CHAIR,ELESTRO,SL11MB,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/623e4382-c351-4f9f-9683-105110695085,,,94018000,617292a0-9c66-4df6-95bd-ab99b4d83683,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-430285,FURNITURE CHAIRS OFFICE CHAIR Medium Back ELESTRO SL11MB Chrome,"Mesh Back Chair With Fix T Silver Line PP Handle, Class 3 Gaslift, 12mm Seat Ply
 
 
 
 High Density Pu Foam Seat, Smart Synchro Type Mechanism
 
 
 
 Chrome Base 26"" With Glass Filled Nylon Castors
 
 
 
 Price is ex-works, exclusive of Tax
 
 
 
 Delivery time - 3 weeks",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/046a73a4-8676-404f-b613-b91197c30af5,https://s3-dms-prod.flipspaces.app/4494c19b-2fa5-4ac8-a9f8-768755810cce",Black,Medium Back,,0583c34e-d7db-4f9a-b8fe-a175a8dedd91,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,,Chrome,,,,,,5080
OFFICE CHAIR,ELESTRO,SL5MB,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/8669c5b9-8d78-45b3-96da-05a1d51bfb8f,,,94018000,bc84fc7f-4057-45f4-8399-3a0ae158d50c,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-832726,FURNITURE CHAIRS OFFICE CHAIR Medium Back ELESTRO SL5MB Chrome,"Mesh Back Chair With Fix T Silver Type PP Handle,Class 3 Gaslift, 12mm Seat Ply
 
 
 
 High Density Pu Foam Seat, Push Back Type Mechanism
 
 
 
 Chrome Base With Glass Filled Nylon Castors
 
 
 
 Price is ex-works, exclusive of Tax
 
 
 
 Delivery time - 3 weeks",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/b9bff3f6-d71e-42c9-9823-bf5e29c6c069,https://s3-dms-prod.flipspaces.app/3b185716-1e73-49b3-99a2-cdcb521a5877",Black,Medium Back,,34fe5fda-6c0e-4a76-a699-ea43e88a7982,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,,Chrome,,,,,,5250
MD CABIN CHAIR - MEDIUM BACK,ELESTRO,VVMBMD01,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/8bf06499-795c-4ec8-a18c-d269f7432f96,,,94018000,fe999226-7154-45e5-a390-23ca8bfc09b2,TRUE,P3,MD CABIN CHAIR,product,,,P-FUR-CHA-MDC-343933,FURNITURE CHAIRS MD CABIN CHAIR Medium Back ELESTRO Fixed VVMBMD01 Elestro VV Chrome / Metal,"Mid back chair, chrome handle with soft cushion. 
  
  
  
  
  
  
  
  Tilt mechanisam, chrome base, gaslift for height adjustment.
  
  
  
  
  
  
  
  Price is ex-works, exclusive of Tax. 
  
  
  
  
  
  
  
  Delivery time - 3 weeks.",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/d30ace7d-34d8-43fe-a9a0-06ee5aad6c0e,https://s3-dms-prod.flipspaces.app/0790e934-7ed3-4815-a871-4a9e6af47e2d,https://s3-dms-prod.flipspaces.app/c4b794af-0ed7-4d72-9ce3-3fe49271a9b9,https://s3-dms-prod.flipspaces.app/4db978d2-365e-4368-aa97-067f69b83cfb,https://s3-dms-prod.flipspaces.app/970870f9-d620-40c3-9fc1-e5f29cfb0a68,https://s3-dms-prod.flipspaces.app/244b8a0d-24c6-4712-bf5b-a349d1429859,https://s3-dms-prod.flipspaces.app/cb18f351-3c83-4d9a-a1aa-a956b43cab13",,Medium Back,,f3f266ae-fc40-4b76-8ac1-91087952f478,"MD Cabin,Director Cabin",,"Mid back chair, chrome handle with soft cushion. 
  
  
  
  
  
  
  
  Tilt mechanisam, chrome base, gaslift for height adjustment.
  
  
  
  
  
  
  
  Price is ex-works, exclusive of Tax.",Chrome / Metal,,,Fixed,Elestro VV,,13571
EXECUTIVE CHAIR,ELESTRO,EX3,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/e5efeb06-bb8e-4258-8f1c-6168ce9ca916,,,94018000,fb2c24c5-e7d3-403f-a954-5148172ea2e7,TRUE,P3,EXECUTIVE CHAIR,product,,,P-FUR-CHA-EXE-981845,FURNITURE CHAIRS EXECUTIVE CHAIR High Back ELESTRO Adjustable Armrest EX3 Elestro PR Most Preferred Chrome / Metal,"High Mesh Back Chair with adjustable handle, Class 3 Gaslift, 12mm seat ply. 
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  High Density PU Foam seat, Push back type mechanism, Chrome base with glass filled nylon castors.. 
  
  
  
  
  
  
  
  
  
  
  
  Price is ex-works, exclusive of Tax.
  
  
  
  
  
  
  
  
  
  
  
  Delivery time - 3 weeks",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/a9ac4e3d-c1b0-4661-bbdb-e06890b2e9e0,https://s3-dms-prod.flipspaces.app/510b32b8-22dc-4898-91b5-f887ad9311c7,https://s3-dms-prod.flipspaces.app/ab6e79a1-bc8a-4ea9-8bbc-353d6df8c53c,https://s3-dms-prod.flipspaces.app/dde75c7a-8da1-4213-bc1e-f28732fbe109,https://s3-dms-prod.flipspaces.app/3dd37791-bfeb-4110-8754-d1b126a32e5e,https://s3-dms-prod.flipspaces.app/433a03d8-9445-4a87-b3ea-7ee8f11dbf23",,High Back,,bc4ed1a3-d3a6-4785-9e30-fa095ec9aa97,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room,Executive Cabin,Executive Office,Executive Lounge",,"High Mesh Back Chair with adjustable handle, Class 3 Gaslift, 12mm seat ply. 
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  High Density PU Foam seat, Push back type mechanism, Chrome base with glass filled nylon castors.. 
  
  
  
  
  
  
  
  
  
  
  
  Price is ex-works, exclusive of Tax.
  
  
  
  
  
  
  
  
  
  
  
  Delivery time - 3 weeks",Chrome / Metal,,,Adjustable Armrest,Elestro PR,Most Preferred,13000
EXECUTIVE CHAIR,ELESTRO,VVHBEC01,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/6bd8e3d6-a2ed-460a-8195-61e208720ff2,,,94018000,ea603967-9c90-401a-9a0b-65dd6aa3f203,TRUE,P3,EXECUTIVE CHAIR,product,,,P-FUR-CHA-EXE-135352,FURNITURE CHAIRS EXECUTIVE CHAIR High Back ELESTRO Adjustable VVHBEC01 Elestro VV Preferred Chrome / Metal,"Special Nylon back with ergonoic curve.
  
  
  
  
  
  Nylon mesh on back seat with soft cushion adjustable arms.
  
  
  
  
  
  Price is ex-works, exclusive of Tax. 
  
  
  
  
  
  Delivery time - 3 weeks.",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/59030f04-5c4f-4381-8da9-c1ec93e0fac8,https://s3-dms-prod.flipspaces.app/55ba3366-fb5a-493c-8e00-b15a4ca54a80,https://s3-dms-prod.flipspaces.app/80c99445-325d-4219-9386-6e0e1312e21a,https://s3-dms-prod.flipspaces.app/8d3e036c-7c7a-47a6-b3ed-84508604d831,https://s3-dms-prod.flipspaces.app/26f5d732-1e8e-4497-94f7-55a0f3d83aff,https://s3-dms-prod.flipspaces.app/5c151cea-72b5-4979-a7b6-2bb5f66fd19a",,High Back,,cb31ac52-d429-4db4-9dd9-fa5a7c4e42d5,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room,Executive Cabin,Executive Office,Executive Lounge",,"Special Nylon back with ergonoic curve.
  
  
  
  
  
  Nylon mesh on back seat with soft cushion adjustable arms.
  
  
  
  
  
  Price is ex-works, exclusive of Tax.",Chrome / Metal,,,Adjustable,Elestro VV,Preferred,17143
OFFICE CHAIR,ELESTRO,SL18MB,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/0913bd73-9478-47c0-87e4-c274c07f223b,,,94018000,e7a266c2-7359-48c4-a779-9c557f4c0ac4,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-209165,FURNITURE CHAIRS OFFICE CHAIR Medium Back ELESTRO SL18MB Chrome,"Mesh Back Chair with nylon adjustable Handle with PP pad. Class 3 Gaslift. 12mm seat ply. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 High density PU Foam. Tilt Type. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Chrome base 26"" with glass filled filled with nylon castors.. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Price is ex-works, exclusive of Tax.
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Delivery time - 3 weeks",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/ed2b51b0-89a2-461a-8a4d-efc68893ba65,https://s3-dms-prod.flipspaces.app/3cf8f809-23a1-4fb0-a502-50aa227672c6,https://s3-dms-prod.flipspaces.app/a788dc1e-c284-4486-8716-a425c764c8ee,https://s3-dms-prod.flipspaces.app/16919e6a-e231-4e13-b084-1423781059f5,https://s3-dms-prod.flipspaces.app/a9841db7-d5e2-4125-88e5-d88406ce0f2e",Black,Medium Back,,cfbf313f-2666-4129-8418-48cf6d62c137,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,"Mesh Back Chair with nylon adjustable Handle with PP pad. Class 3 Gaslift. 12mm seat ply. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 High density PU Foam. Tilt Type. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Chrome base 26"" with glass filled filled with nylon castors.. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Price is ex-works, exclusive of Tax.
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Delivery time - 3 weeks",Chrome,,,,,,4850
OFFICE CHAIR,ELESTRO,SL19HB,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/12626f16-3605-4cf9-aa0d-42ac14d8f06d,,,94018000,e5e9b166-20a6-47d0-bc0b-69da58c282e6,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-899692,FURNITURE CHAIRS OFFICE CHAIR High Back ELESTRO SL19HB Chrome,"Mesh Back Chair With Nylon Adjustable Handle With PP Pad, Class 3 Gaslift, 12Mm Seat Ply
 
 
 
 High Density Pu Foam Seat, Tilt Type
 
 
 
 Chrome Base 26"" With Glass Filled Nylon Castors
 
 
 
 Price is ex-works, exclusive of Tax.
 
 
 
 Delivery time - 3 weeks.",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/8eb346a9-bebc-4048-bd9b-688002f2f560,https://s3-dms-prod.flipspaces.app/2d9a0bd4-70da-445b-9824-96600a3ae60b,https://s3-dms-prod.flipspaces.app/f2ff7467-04d0-4468-b0cd-f13e1d72006f,https://s3-dms-prod.flipspaces.app/b90495b0-2a46-44fb-80e2-f906ecee4962,https://s3-dms-prod.flipspaces.app/78060b99-a678-44e5-9a34-777eed05497a",Black,High Back,,8ef95691-6174-4840-9356-1f542073eaf6,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,"Mesh Back Chair With Nylon Adjustable Handle With PP Pad, Class 3 Gaslift, 12Mm Seat Ply
 
 
 
 High Density Pu Foam Seat, Tilt Type
 
 
 
 Chrome Base 26"" With Glass Filled Nylon Castors
 
 
 
 Price is ex-works, exclusive of Tax.
 
 
 
 Delivery time - 3 weeks.",Chrome,,,,,,5620
OFFICE CHAIR,ELESTRO,SL6MB,FURNITURE,IN,https://s3-dms-prod.flipspaces.app/5a77e13a-c7b5-43f0-9113-2c4f4ab5d6b6,,,94018000,db4fc7b6-d2bb-4526-b14e-1f7561864fcc,TRUE,P1,OFFICE CHAIR,product,,,P-FUR-CHA-OFF-223869,FURNITURE CHAIRS OFFICE CHAIR Medium Back ELESTRO SL6MB Chrome,"Mesh Back Chair with nylon adjustable handle with PP pad. Class 3 gaslift. 12mm seat ply. High density PU Foam seat. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Smart Synchro type mechanism. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Chrome base 26"" with glass filled nylon castors.. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Price is ex-works, exclusive of Tax.
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Delivery time - 3 weeks",active,CHAIRS,,b0fa98be-9c3f-4074-9ea0-48cbd2e47437,FURNITURE_CHAIRS,,NOS,,,,"https://s3-dms-prod.flipspaces.app/cb8ec129-a2ef-4aea-80e1-c76440bce116,https://s3-dms-prod.flipspaces.app/a02dc48f-0545-4538-a842-ab3f6d64bed9,https://s3-dms-prod.flipspaces.app/08abd103-3d98-44fd-a8a8-7b4c086d9327,https://s3-dms-prod.flipspaces.app/cfb89e29-5736-47f9-881d-b8d3e7fe8aba,https://s3-dms-prod.flipspaces.app/15d6d6af-135d-4cc9-b810-a3c89ca0ed64",Black,Medium Back,,ab03030f-1e34-49dc-ba82-3d163a729318,"Workstation Area,Conference Room,Meeting Room,Discussion Room,MD Cabin,HR Cabin,HOD Cabin,Manager Cabin,Director Cabin,Regular Cubicles,Training Room,NOC Room",,"Mesh Back Chair with nylon adjustable handle with PP pad. Class 3 gaslift. 12mm seat ply. High density PU Foam seat. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Smart Synchro type mechanism. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Chrome base 26"" with glass filled nylon castors.. 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Price is ex-works, exclusive of Tax.
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Delivery time - 3 weeks",Chrome,,,,,,4770
